Dates	variable	value	upper_ci	color	type
2020-06-18	mod_2	7968	39749	Soc. Dist. + Travel Ban	solid
2020-06-18	mod_3	15853	91916	No Intervention	solid
2020-06-18	mod_4	7927	39400	Moderate return	solid
2020-06-18	mod_5	15854	91343	Normal (pre-intervention)	solid
2020-06-18	mod_6	6003	28557	Cautious return	solid
2020-06-19	mod_2	8347	42623	Soc. Dist. + Travel Ban	solid
2020-06-19	mod_3	17715	105615	No Intervention	solid
2020-06-19	mod_4	8309	42391	Moderate return	solid
2020-06-19	mod_5	17716	105661	Normal (pre-intervention)	solid
2020-06-19	mod_6	6158	29811	Cautious return	solid
2020-06-20	mod_2	8760	45732	Soc. Dist. + Travel Ban	solid
2020-06-20	mod_3	19877	121559	No Intervention	solid
2020-06-20	mod_4	8720	45761	Moderate return	solid
2020-06-20	mod_5	19871	121326	Normal (pre-intervention)	solid
2020-06-20	mod_6	6314	31097	Cautious return	solid
2020-06-21	mod_2	9197	49215	Soc. Dist. + Travel Ban	solid
2020-06-21	mod_3	22392	140757	No Intervention	solid
2020-06-21	mod_4	9153	49016	Moderate return	solid
2020-06-21	mod_5	22387	140176	Normal (pre-intervention)	solid
2020-06-21	mod_6	6476	32488	Cautious return	solid
2020-06-22	mod_2	9668	53032	Soc. Dist. + Travel Ban	solid
2020-06-22	mod_3	25317	162527	No Intervention	solid
2020-06-22	mod_4	9620	52639	Moderate return	solid
2020-06-22	mod_5	25316	162519	Normal (pre-intervention)	solid
2020-06-22	mod_6	6636	33931	Cautious return	solid
2020-06-23	mod_2	10173	56868	Soc. Dist. + Travel Ban	solid
2020-06-23	mod_3	28743	187986	No Intervention	solid
2020-06-23	mod_4	10124	56419	Moderate return	solid
2020-06-23	mod_5	28748	187044	Normal (pre-intervention)	solid
2020-06-23	mod_6	6805	35448	Cautious return	solid
2020-06-24	mod_2	10719	61306	Soc. Dist. + Travel Ban	solid
2020-06-24	mod_3	32752	217837	No Intervention	solid
2020-06-24	mod_4	10664	60831	Moderate return	solid
2020-06-24	mod_5	32765	217396	Normal (pre-intervention)	solid
2020-06-24	mod_6	6977	36777	Cautious return	solid
2020-06-25	mod_2	11309	65851	Soc. Dist. + Travel Ban	solid
2020-06-25	mod_3	37438	251748	No Intervention	solid
2020-06-25	mod_4	11253	65255	Moderate return	solid
2020-06-25	mod_5	37452	251531	Normal (pre-intervention)	solid
2020-06-25	mod_6	7158	38355	Cautious return	solid
2020-06-26	mod_2	11947	70910	Soc. Dist. + Travel Ban	solid
2020-06-26	mod_3	42916	291456	No Intervention	solid
2020-06-26	mod_4	11887	70342	Moderate return	solid
2020-06-26	mod_5	42931	292279	Normal (pre-intervention)	solid
2020-06-26	mod_6	7338	39884	Cautious return	solid
2020-06-27	mod_2	12643	76200	Soc. Dist. + Travel Ban	solid
2020-06-27	mod_3	49294	338766	No Intervention	solid
2020-06-27	mod_4	12577	75540	Moderate return	solid
2020-06-27	mod_5	49325	338847	Normal (pre-intervention)	solid
2020-06-27	mod_6	7524	41668	Cautious return	solid
2020-06-28	mod_2	13384	81809	Soc. Dist. + Travel Ban	solid
2020-06-28	mod_3	56731	393201	No Intervention	solid
2020-06-28	mod_4	13318	81338	Moderate return	solid
2020-06-28	mod_5	56780	394697	Normal (pre-intervention)	solid
2020-06-28	mod_6	7722	43460	Cautious return	solid
2020-06-29	mod_2	14197	88120	Soc. Dist. + Travel Ban	solid
2020-06-29	mod_3	65378	457225	No Intervention	solid
2020-06-29	mod_4	14125	87449	Moderate return	solid
2020-06-29	mod_5	65425	457810	Normal (pre-intervention)	solid
2020-06-29	mod_6	7926	45032	Cautious return	solid
2020-06-30	mod_2	15082	95114	Soc. Dist. + Travel Ban	solid
2020-06-30	mod_3	75379	530617	No Intervention	solid
2020-06-30	mod_4	15004	94012	Moderate return	solid
2020-06-30	mod_5	75431	531429	Normal (pre-intervention)	solid
2020-06-30	mod_6	8135	47018	Cautious return	solid
2020-07-01	mod_2	16045	102776	Soc. Dist. + Travel Ban	solid
2020-07-01	mod_3	86904	616833	No Intervention	solid
2020-07-01	mod_4	15961	101715	Moderate return	solid
2020-07-01	mod_5	86972	618918	Normal (pre-intervention)	solid
2020-07-01	mod_6	8353	48846	Cautious return	solid
2020-07-02	mod_2	17096	110668	Soc. Dist. + Travel Ban	solid
2020-07-02	mod_3	100126	717606	No Intervention	solid
2020-07-02	mod_4	17008	109390	Moderate return	solid
2020-07-02	mod_5	100198	715779	Normal (pre-intervention)	solid
2020-07-02	mod_6	8579	50777	Cautious return	solid
2020-07-03	mod_2	18250	119240	Soc. Dist. + Travel Ban	solid
2020-07-03	mod_3	115216	837076	No Intervention	solid
2020-07-03	mod_4	18163	118321	Moderate return	solid
2020-07-03	mod_5	115273	833442	Normal (pre-intervention)	solid
2020-07-03	mod_6	8814	52799	Cautious return	solid
2020-07-04	mod_2	19506	128350	Soc. Dist. + Travel Ban	solid
2020-07-04	mod_3	132374	968506	No Intervention	solid
2020-07-04	mod_4	19419	127640	Moderate return	solid
2020-07-04	mod_5	132375	968471	Normal (pre-intervention)	solid
2020-07-04	mod_6	9062	54883	Cautious return	solid
2020-07-05	mod_2	20888	138243	Soc. Dist. + Travel Ban	solid
2020-07-05	mod_3	151746	1125781	No Intervention	solid
2020-07-05	mod_4	20786	137326	Moderate return	solid
2020-07-05	mod_5	151700	1123540	Normal (pre-intervention)	solid
2020-07-05	mod_6	9321	57342	Cautious return	solid
2020-07-06	mod_2	22408	149384	Soc. Dist. + Travel Ban	solid
2020-07-06	mod_3	173529	1307986	No Intervention	solid
2020-07-06	mod_4	22291	148062	Moderate return	solid
2020-07-06	mod_5	173415	1302909	Normal (pre-intervention)	solid
2020-07-06	mod_6	9589	59670	Cautious return	solid
2020-07-07	mod_2	24080	161106	Soc. Dist. + Travel Ban	solid
2020-07-07	mod_3	197884	1513435	No Intervention	solid
2020-07-07	mod_4	23927	160320	Moderate return	solid
2020-07-07	mod_5	197663	1515742	Normal (pre-intervention)	solid
2020-07-07	mod_6	9871	62031	Cautious return	solid
2020-07-08	mod_2	25908	174071	Soc. Dist. + Travel Ban	solid
2020-07-08	mod_3	224987	1749777	No Intervention	solid
2020-07-08	mod_4	25723	172458	Moderate return	solid
2020-07-08	mod_5	224634	1757185	Normal (pre-intervention)	solid
2020-07-08	mod_6	10169	64491	Cautious return	solid
2020-07-09	mod_2	27921	188160	Soc. Dist. + Travel Ban	solid
2020-07-09	mod_3	254957	2030239	No Intervention	solid
2020-07-09	mod_4	27701	186414	Moderate return	solid
2020-07-09	mod_5	254494	2034913	Normal (pre-intervention)	solid
2020-07-09	mod_6	10476	67127	Cautious return	solid
2020-07-10	mod_2	30113	203700	Soc. Dist. + Travel Ban	solid
2020-07-10	mod_3	287945	2348342	No Intervention	solid
2020-07-10	mod_4	29853	200562	Moderate return	solid
2020-07-10	mod_5	287359	2358780	Normal (pre-intervention)	solid
2020-07-10	mod_6	10794	69403	Cautious return	solid
2020-07-11	mod_2	32519	220116	Soc. Dist. + Travel Ban	solid
2020-07-11	mod_3	324096	2707999	No Intervention	solid
2020-07-11	mod_4	32223	216649	Moderate return	solid
2020-07-11	mod_5	323379	2723353	Normal (pre-intervention)	solid
2020-07-11	mod_6	11135	72238	Cautious return	solid
2020-07-12	mod_2	35146	237313	Soc. Dist. + Travel Ban	solid
2020-07-12	mod_3	363491	3123266	No Intervention	solid
2020-07-12	mod_4	34814	234336	Moderate return	solid
2020-07-12	mod_5	362653	3137811	Normal (pre-intervention)	solid
2020-07-12	mod_6	11493	75430	Cautious return	solid
2020-07-13	mod_2	38021	256494	Soc. Dist. + Travel Ban	solid
2020-07-13	mod_3	406226	3594070	No Intervention	solid
2020-07-13	mod_4	37641	253165	Moderate return	solid
2020-07-13	mod_5	405285	3608113	Normal (pre-intervention)	solid
2020-07-13	mod_6	11875	78284	Cautious return	solid
2020-07-14	mod_2	41166	277147	Soc. Dist. + Travel Ban	solid
2020-07-14	mod_3	452417	4132890	No Intervention	solid
2020-07-14	mod_4	40733	273946	Moderate return	solid
2020-07-14	mod_5	451315	4153672	Normal (pre-intervention)	solid
2020-07-14	mod_6	12272	81488	Cautious return	solid
2020-07-15	mod_2	44603	299426	Soc. Dist. + Travel Ban	solid
2020-07-15	mod_3	502039	4728726	No Intervention	solid
2020-07-15	mod_4	44091	296211	Moderate return	solid
2020-07-15	mod_5	500812	4760457	Normal (pre-intervention)	solid
2020-07-15	mod_6	12695	84854	Cautious return	solid
2020-07-16	mod_2	48344	323576	Soc. Dist. + Travel Ban	solid
2020-07-16	mod_3	555124	5395885	No Intervention	solid
2020-07-16	mod_4	47762	319562	Moderate return	solid
2020-07-16	mod_5	553804	5434485	Normal (pre-intervention)	solid
2020-07-16	mod_6	13143	88185	Cautious return	solid
2020-07-17	mod_2	52409	349965	Soc. Dist. + Travel Ban	solid
2020-07-17	mod_3	611782	6137703	No Intervention	solid
2020-07-17	mod_4	51739	346344	Moderate return	solid
2020-07-17	mod_5	610340	6180820	Normal (pre-intervention)	solid
2020-07-17	mod_6	13615	92194	Cautious return	solid
2020-07-18	mod_2	56825	379427	Soc. Dist. + Travel Ban	solid
2020-07-18	mod_3	671906	6944072	No Intervention	solid
2020-07-18	mod_4	56047	374973	Moderate return	solid
2020-07-18	mod_5	670338	6984433	Normal (pre-intervention)	solid
2020-07-18	mod_6	14120	95837	Cautious return	solid
2020-07-19	mod_2	61594	409944	Soc. Dist. + Travel Ban	solid
2020-07-19	mod_3	735613	7842165	No Intervention	solid
2020-07-19	mod_4	60710	405198	Moderate return	solid
2020-07-19	mod_5	733854	7854261	Normal (pre-intervention)	solid
2020-07-19	mod_6	14642	99722	Cautious return	solid
2020-07-20	mod_2	66764	444120	Soc. Dist. + Travel Ban	solid
2020-07-20	mod_3	802764	8761720	No Intervention	solid
2020-07-20	mod_4	65748	439450	Moderate return	solid
2020-07-20	mod_5	800784	8779323	Normal (pre-intervention)	solid
2020-07-20	mod_6	15198	103681	Cautious return	solid
2020-07-21	mod_2	72335	480491	Soc. Dist. + Travel Ban	solid
2020-07-21	mod_3	873368	9749981	No Intervention	solid
2020-07-21	mod_4	71190	474329	Moderate return	solid
2020-07-21	mod_5	871098	9759936	Normal (pre-intervention)	solid
2020-07-21	mod_6	15794	107675	Cautious return	solid
2020-07-22	mod_2	78327	520686	Soc. Dist. + Travel Ban	solid
2020-07-22	mod_3	947345	10774562	No Intervention	solid
2020-07-22	mod_4	77042	513190	Moderate return	solid
2020-07-22	mod_5	944764	10779505	Normal (pre-intervention)	solid
2020-07-22	mod_6	16427	111665	Cautious return	solid
2020-07-23	mod_2	84762	561940	Soc. Dist. + Travel Ban	solid
2020-07-23	mod_3	1024562	11857889	No Intervention	solid
2020-07-23	mod_4	83317	557705	Moderate return	solid
2020-07-23	mod_5	1021747	11844071	Normal (pre-intervention)	solid
2020-07-23	mod_6	17089	116196	Cautious return	solid
2020-07-24	mod_2	91662	607956	Soc. Dist. + Travel Ban	solid
2020-07-24	mod_3	1105047	12924261	No Intervention	solid
2020-07-24	mod_4	90050	600418	Moderate return	solid
2020-07-24	mod_5	1101917	12929104	Normal (pre-intervention)	solid
2020-07-24	mod_6	17799	121025	Cautious return	solid
2020-07-25	mod_2	99037	656963	Soc. Dist. + Travel Ban	solid
2020-07-25	mod_3	1188709	14091181	No Intervention	solid
2020-07-25	mod_4	97264	650282	Moderate return	solid
2020-07-25	mod_5	1185135	14036997	Normal (pre-intervention)	solid
2020-07-25	mod_6	18547	125394	Cautious return	solid
2020-07-26	mod_2	106893	711907	Soc. Dist. + Travel Ban	solid
2020-07-26	mod_3	1275469	15248609	No Intervention	solid
2020-07-26	mod_4	104956	703968	Moderate return	solid
2020-07-26	mod_5	1271383	15174882	Normal (pre-intervention)	solid
2020-07-26	mod_6	19345	130813	Cautious return	solid
2020-07-27	mod_2	115259	772637	Soc. Dist. + Travel Ban	solid
2020-07-27	mod_3	1365135	16444241	No Intervention	solid
2020-07-27	mod_4	113152	761238	Moderate return	solid
2020-07-27	mod_5	1360503	16373399	Normal (pre-intervention)	solid
2020-07-27	mod_6	20195	136348	Cautious return	solid
2020-07-28	mod_2	124159	836014	Soc. Dist. + Travel Ban	solid
2020-07-28	mod_3	1457589	17651904	No Intervention	solid
2020-07-28	mod_4	121883	823072	Moderate return	solid
2020-07-28	mod_5	1452388	17559205	Normal (pre-intervention)	solid
2020-07-28	mod_6	21090	141520	Cautious return	solid
2020-07-29	mod_2	133625	905529	Soc. Dist. + Travel Ban	solid
2020-07-29	mod_3	1552725	18890250	No Intervention	solid
2020-07-29	mod_4	131134	890657	Moderate return	solid
2020-07-29	mod_5	1546946	18791678	Normal (pre-intervention)	solid
2020-07-29	mod_6	22037	147311	Cautious return	solid
2020-07-30	mod_2	143652	978032	Soc. Dist. + Travel Ban	solid
2020-07-30	mod_3	1650453	20092162	No Intervention	solid
2020-07-30	mod_4	140934	962703	Moderate return	solid
2020-07-30	mod_5	1644022	20058429	Normal (pre-intervention)	solid
2020-07-30	mod_6	23047	153027	Cautious return	solid
2020-07-31	mod_2	154233	1058778	Soc. Dist. + Travel Ban	solid
2020-07-31	mod_3	1750512	21381199	No Intervention	solid
2020-07-31	mod_4	151303	1042248	Moderate return	solid
2020-07-31	mod_5	1743557	21316361	Normal (pre-intervention)	solid
2020-07-31	mod_6	24111	159365	Cautious return	solid
2020-08-01	mod_2	165423	1147696	Soc. Dist. + Travel Ban	solid
2020-08-01	mod_3	1852906	22629013	No Intervention	solid
2020-08-01	mod_4	162234	1128109	Moderate return	solid
2020-08-01	mod_5	1845400	22555373	Normal (pre-intervention)	solid
2020-08-01	mod_6	25238	165551	Cautious return	solid
2020-08-02	mod_2	177188	1242397	Soc. Dist. + Travel Ban	solid
2020-08-02	mod_3	1957412	23882761	No Intervention	solid
2020-08-02	mod_4	173737	1219236	Moderate return	solid
2020-08-02	mod_5	1949372	23742863	Normal (pre-intervention)	solid
2020-08-02	mod_6	26426	172238	Cautious return	solid
2020-08-03	mod_2	189580	1344542	Soc. Dist. + Travel Ban	solid
2020-08-03	mod_3	2063894	25089882	No Intervention	solid
2020-08-03	mod_4	185861	1320669	Moderate return	solid
2020-08-03	mod_5	2055269	24995846	Normal (pre-intervention)	solid
2020-08-03	mod_6	27668	178951	Cautious return	solid
2020-08-04	mod_2	202593	1453904	Soc. Dist. + Travel Ban	solid
2020-08-04	mod_3	2172220	26277832	No Intervention	solid
2020-08-04	mod_4	198597	1427618	Moderate return	solid
2020-08-04	mod_5	2163054	26136498	Normal (pre-intervention)	solid
2020-08-04	mod_6	28987	186090	Cautious return	solid
2020-08-05	mod_2	216227	1570300	Soc. Dist. + Travel Ban	solid
2020-08-05	mod_3	2282194	27430502	No Intervention	solid
2020-08-05	mod_4	211921	1541161	Moderate return	solid
2020-08-05	mod_5	2272483	27318691	Normal (pre-intervention)	solid
2020-08-05	mod_6	30381	194494	Cautious return	solid
2020-08-06	mod_2	230492	1701213	Soc. Dist. + Travel Ban	solid
2020-08-06	mod_3	2393711	28571765	No Intervention	solid
2020-08-06	mod_4	225844	1665206	Moderate return	solid
2020-08-06	mod_5	2383559	28456379	Normal (pre-intervention)	solid
2020-08-06	mod_6	31848	201703	Cautious return	solid
2020-08-07	mod_2	245357	1840298	Soc. Dist. + Travel Ban	solid
2020-08-07	mod_3	2506746	29627464	No Intervention	solid
2020-08-07	mod_4	240446	1804309	Moderate return	solid
2020-08-07	mod_5	2496059	29533059	Normal (pre-intervention)	solid
2020-08-07	mod_6	33399	209506	Cautious return	solid
2020-08-08	mod_2	260884	1991175	Soc. Dist. + Travel Ban	solid
2020-08-08	mod_3	2621002	30687794	No Intervention	solid
2020-08-08	mod_4	255620	1948113	Moderate return	solid
2020-08-08	mod_5	2609884	30595918	Normal (pre-intervention)	solid
2020-08-08	mod_6	35031	217571	Cautious return	solid
2020-08-09	mod_2	277031	2150625	Soc. Dist. + Travel Ban	solid
2020-08-09	mod_3	2736343	31694227	No Intervention	solid
2020-08-09	mod_4	271435	2112650	Moderate return	solid
2020-08-09	mod_5	2724863	31652793	Normal (pre-intervention)	solid
2020-08-09	mod_6	36740	226373	Cautious return	solid
2020-08-10	mod_2	293832	2318662	Soc. Dist. + Travel Ban	solid
2020-08-10	mod_3	2852648	32660717	No Intervention	solid
2020-08-10	mod_4	287884	2281271	Moderate return	solid
2020-08-10	mod_5	2840866	32634159	Normal (pre-intervention)	solid
2020-08-10	mod_6	38535	236264	Cautious return	solid
2020-08-11	mod_2	311256	2507816	Soc. Dist. + Travel Ban	solid
2020-08-11	mod_3	2969814	33568398	No Intervention	solid
2020-08-11	mod_4	304938	2460974	Moderate return	solid
2020-08-11	mod_5	2957778	33545362	Normal (pre-intervention)	solid
2020-08-11	mod_6	40419	245467	Cautious return	solid
2020-08-12	mod_2	329287	2699415	Soc. Dist. + Travel Ban	solid
2020-08-12	mod_3	3087584	34416086	No Intervention	solid
2020-08-12	mod_4	322621	2654727	Moderate return	solid
2020-08-12	mod_5	3075348	34444608	Normal (pre-intervention)	solid
2020-08-12	mod_6	42386	255198	Cautious return	solid
2020-08-13	mod_2	347950	2910612	Soc. Dist. + Travel Ban	solid
2020-08-13	mod_3	3206023	35251928	No Intervention	solid
2020-08-13	mod_4	340924	2858260	Moderate return	solid
2020-08-13	mod_5	3193690	35247415	Normal (pre-intervention)	solid
2020-08-13	mod_6	44472	264512	Cautious return	solid
2020-08-14	mod_2	367231	3137397	Soc. Dist. + Travel Ban	solid
2020-08-14	mod_3	3324937	35986610	No Intervention	solid
2020-08-14	mod_4	359817	3081382	Moderate return	solid
2020-08-14	mod_5	3312487	36027441	Normal (pre-intervention)	solid
2020-08-14	mod_6	46638	275393	Cautious return	solid
2020-08-15	mod_2	387176	3377236	Soc. Dist. + Travel Ban	solid
2020-08-15	mod_3	3444150	36685726	No Intervention	solid
2020-08-15	mod_4	379301	3312512	Moderate return	solid
2020-08-15	mod_5	3431729	36760502	Normal (pre-intervention)	solid
2020-08-15	mod_6	48910	286921	Cautious return	solid
2020-08-16	mod_2	407727	3631356	Soc. Dist. + Travel Ban	solid
2020-08-16	mod_3	3563545	37369829	No Intervention	solid
2020-08-16	mod_4	399440	3562306	Moderate return	solid
2020-08-16	mod_5	3551186	37419822	Normal (pre-intervention)	solid
2020-08-16	mod_6	51272	298376	Cautious return	solid
2020-08-17	mod_2	428870	3911831	Soc. Dist. + Travel Ban	solid
2020-08-17	mod_3	3683172	37980239	No Intervention	solid
2020-08-17	mod_4	420115	3823528	Moderate return	solid
2020-08-17	mod_5	3670854	38023559	Normal (pre-intervention)	solid
2020-08-17	mod_6	53743	311227	Cautious return	solid
2020-08-18	mod_2	450589	4215909	Soc. Dist. + Travel Ban	solid
2020-08-18	mod_3	3802729	38608707	No Intervention	solid
2020-08-18	mod_4	441391	4109580	Moderate return	solid
2020-08-18	mod_5	3790575	38583742	Normal (pre-intervention)	solid
2020-08-18	mod_6	56323	322827	Cautious return	solid
2020-08-19	mod_2	472886	4496193	Soc. Dist. + Travel Ban	solid
2020-08-19	mod_3	3922187	39153188	No Intervention	solid
2020-08-19	mod_4	463226	4422105	Moderate return	solid
2020-08-19	mod_5	3910362	39130401	Normal (pre-intervention)	solid
2020-08-19	mod_6	59016	337613	Cautious return	solid
2020-08-20	mod_2	495787	4812148	Soc. Dist. + Travel Ban	solid
2020-08-20	mod_3	4041462	39648567	No Intervention	solid
2020-08-20	mod_4	485645	4736105	Moderate return	solid
2020-08-20	mod_5	4029951	39630013	Normal (pre-intervention)	solid
2020-08-20	mod_6	61794	349118	Cautious return	solid
2020-08-21	mod_2	519237	5139271	Soc. Dist. + Travel Ban	solid
2020-08-21	mod_3	4160554	40122199	No Intervention	solid
2020-08-21	mod_4	508641	5053607	Moderate return	solid
